Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,p0,p1,p2,p3,p4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,6.60000,2.1949551105,2.5759906769,2.193,1.280,3.8064,3.676,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,1.570,1.433,1.665,1.050
0.0152,0.01508,6.60000,2.2000000477,2.5761635303,2.199,1.291,3.8083,3.674,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,1.542,1.405,1.633,1.027
0.0152,0.01508,6.60000,2.2111608982,2.5765421391,2.210,1.316,3.8128,3.670,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,1.479,1.343,1.562,0.977
0.0152,0.01508,6.60000,2.2318081856,2.5772316456,2.230,1.363,3.8233,3.669,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,1.364,1.226,1.427,0.885
0.0152,0.01508,6.60000,2.2500000000,2.5778269768,2.249,1.404,3.8352,3.679,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,1.260,1.124,1.304,0.811
0.0152,0.01508,6.60000,2.2511525154,2.5778641701,2.250,1.406,3.8360,3.680,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,1.254,1.117,1.296,0.807
0.0152,0.01508,6.60000,2.2642776966,2.5782864094,2.263,1.436,3.8464,3.694,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,1.179,1.044,1.206,0.759
0.0152,0.01508,6.60000,2.2760007381,2.5786588192,2.275,1.463,3.8563,3.709,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,1.112,0.980,1.126,0.720
0.0152,0.01508,6.60000,2.2870864868,2.5790069103,2.286,1.489,3.8660,3.725,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,1.048,0.921,1.052,0.685
0.0152,0.01508,6.60000,2.2977972031,2.5793395042,2.296,1.513,3.8757,3.741,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.987,0.865,0.982,0.654
0.0152,0.01508,6.60000,2.2999999523,2.5794074535,2.299,1.518,3.8777,3.744,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.975,0.854,0.968,0.648
0.0152,0.01508,6.60000,2.3095231056,2.5796995163,2.308,1.540,3.8866,3.760,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.921,0.806,0.907,0.624
0.0152,0.01508,6.60000,2.3201649189,2.5800228119,2.319,1.564,3.8966,3.778,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.860,0.756,0.842,0.600
0.0152,0.01508,6.60000,2.3340935707,2.5804405212,2.333,1.595,3.9100,3.803,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.783,0.697,0.764,0.574
0.0152,0.01508,6.60000,2.3477985859,2.5808463097,2.347,1.625,3.9234,3.830,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.709,0.647,0.696,0.556
0.0152,0.01508,6.60000,2.3613867760,2.5812430382,2.360,1.653,3.9368,3.857,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.638,0.607,0.642,0.544
0.0152,0.01508,6.60000,2.3750026226,2.5816354752,2.374,1.680,3.9502,3.887,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.571,0.580,0.602,0.540
0.0152,0.01508,6.60000,2.3888697624,2.5820298195,2.388,1.704,3.9636,3.918,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.398e-04,6.720e-03,-1.000,1.527e-02,0.510,0.567,0.577,0.547
0.0152,0.01508,6.60000,2.4000000954,2.5823426247,2.399,1.720,3.9737,3.944,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.398e-04,6.720e-03,-1.000,1.527e-02,0.469,0.566,0.569,0.559
0.0152,0.01508,6.60000,2.4040744305,2.5824561119,2.403,1.726,3.9776,3.955,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.398e-04,6.720e-03,-1.000,1.527e-02,0.454,0.567,0.568,0.565
0.0152,0.01508,6.60000,2.4184474945,2.5828535557,2.418,1.742,3.9900,3.992,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.416,0.583,0.575,0.595
0.0152,0.01508,6.60000,2.4266941547,2.5830790997,2.426,1.741,3.9947,4.013,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.419,0.607,0.596,0.624
0.0152,0.01508,6.60000,2.4491362572,2.5836842060,2.448,1.722,4.0034,4.070,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.464,0.693,0.677,0.717
0.0152,0.01508,6.60000,2.4633016586,2.5840594769,2.463,1.696,4.0045,4.103,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.709e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.530,0.764,0.748,0.789
0.0152,0.01508,6.60000,2.4750707150,2.5843675137,2.474,1.669,4.0035,4.128,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.597,0.826,0.811,0.850
0.0152,0.01508,6.60000,2.4866042137,2.5846662521,2.486,1.643,4.0016,4.149,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.663,0.884,0.869,0.906
0.0152,0.01508,6.60000,2.4992508888,2.5849902630,2.499,1.617,3.9993,4.167,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.726,0.937,0.924,0.956
0.0152,0.01508,6.60000,2.5155611038,2.5854022503,2.515,1.597,3.9974,4.183,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.776,0.979,0.967,0.996
0.0152,0.01508,6.60000,2.5470809937,2.5861816406,2.547,1.590,3.9982,4.199,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.794,1.000,0.988,1.018
0.0152,0.01508,6.60000,2.5765504837,2.5868904591,2.576,1.630,4.0079,4.203,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.696,0.947,0.929,0.974
0.0152,0.01508,6.60000,2.5999999046,2.5874414444,2.600,1.664,4.0167,4.208,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.610,0.903,0.880,0.938
0.0152,0.01508,6.60000,2.6247179508,2.5880098343,2.625,1.705,4.0277,4.215,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.508,0.854,0.825,0.898
0.0152,0.01508,6.60000,2.6474070549,2.5885210037,2.647,1.749,4.0407,4.226,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.397,0.807,0.771,0.861
0.0152,0.01508,6.60000,2.6651380062,2.5889132023,2.665,1.786,4.0523,4.239,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.305,0.774,0.732,0.836
0.0152,0.01508,6.60000,2.6803028584,2.5892441273,2.680,1.815,4.0622,4.252,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.233,0.753,0.706,0.822
0.0152,0.01508,6.60000,2.7006063461,2.5896804333,2.701,1.841,4.0733,4.274,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.168,0.745,0.692,0.820
0.0152,0.01508,6.60000,2.7428214550,2.5905640125,2.743,1.848,4.0842,4.317,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.150,0.787,0.728,0.868
0.0152,0.01508,6.60000,2.7760238647,2.5912370682,2.776,1.841,4.0878,4.344,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.169,0.824,0.764,0.907
0.0152,0.01508,6.60000,2.8000001907,2.5917119980,2.800,1.837,4.0886,4.354,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.176,0.836,0.776,0.920
0.0152,0.01508,6.60000,2.8494811058,2.5926625729,2.850,1.849,4.0912,4.361,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.147,0.821,0.760,0.906
0.0152,0.01508,6.60000,2.9202818871,2.5939588547,2.921,1.875,4.0961,4.364,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,0.082,0.782,0.718,0.870
0.0152,0.01508,6.60000,3.0000000000,2.5953342915,3.000,1.920,4.1041,4.363,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.030,0.713,0.645,0.806
0.0152,0.01508,6.60000,3.2000000477,2.5984411240,3.199,2.027,4.1229,4.360,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.297,0.551,0.474,0.653
0.0152,0.01508,6.60000,3.4000000954,2.6011312008,3.398,2.126,4.1403,4.357,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.545,0.400,0.316,0.512
0.0152,0.01508,6.60000,3.6000001431,2.6034805775,3.598,2.219,4.1564,4.353,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.778,0.260,0.168,0.380
0.0152,0.01508,6.60000,3.8000001907,2.6055479050,3.798,2.307,4.1714,4.348,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-0.997,0.127,0.028,0.255
0.0152,0.01508,6.60000,4.0000000000,2.6073791981,4.001,2.389,4.1854,4.345,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-1.203,0.003,-0.101,0.139
0.0152,0.01508,6.60000,4.1999998093,2.6090114117,4.198,2.467,4.1987,4.340,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-1.399,-0.114,-0.225,0.028
0.0152,0.01508,6.60000,4.4000000954,2.6104743481,4.397,2.541,4.2109,4.335,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-1.584,-0.227,-0.343,-0.078
0.0152,0.01508,6.60000,4.5999999046,2.6117916107,4.597,2.612,4.2225,4.331,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-1.760,-0.334,-0.455,-0.179
0.0152,0.01508,6.60000,4.8000001907,2.6129837036,4.798,2.680,4.2338,4.327,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-1.929,-0.437,-0.563,-0.276
0.0152,0.01508,6.60000,5.0000000000,2.6140668392,4.999,2.743,4.2440,4.322,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-2.088,-0.536,-0.666,-0.369
0.0152,0.01508,6.60000,5.1999998093,2.6150546074,5.200,2.804,4.2537,4.316,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-2.241,-0.632,-0.766,-0.460
0.0152,0.01508,6.60000,5.3999996185,2.6159586906,5.401,2.863,4.2632,4.312,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-2.388,-0.723,-0.861,-0.546
0.0152,0.01508,6.60000,5.5999994278,2.6167888641,5.601,2.920,4.2724,4.308,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-2.530,-0.811,-0.953,-0.629
0.0152,0.01508,6.60000,5.8000001907,2.6175537109,5.801,2.974,4.2807,4.302,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-2.664,-0.897,-1.043,-0.711
0.0152,0.01508,6.60000,6.0000000000,2.6182601452,6.000,3.026,4.2887,4.297,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-2.795,-0.982,-1.130,-0.791
0.0152,0.01508,6.60000,6.1999998093,2.6189143658,6.200,3.077,4.2971,4.294,0,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-2.922,-1.060,-1.212,-0.865
0.0152,0.01508,6.60000,6.4000000954,2.6195218563,6.399,3.125,4.3042,4.288,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-3.042,-1.139,-1.294,-0.940
0.0152,0.01508,6.60000,6.6316614151,2.6201729774,6.629,3.179,4.3124,4.282,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-3.177,-1.227,-1.386,-1.023
0.0152,0.01508,6.60000,7.0000000000,2.6211071014,6.996,3.261,4.3251,4.274,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-3.383,-1.361,-1.524,-1.150
0.0152,0.01508,6.60000,8.0000000000,2.6231517792,8.001,3.463,4.3559,4.254,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-3.886,-1.692,-1.868,-1.467
0.0152,0.01508,6.60000,9.0000000000,2.6246831417,8.995,3.638,4.3819,4.234,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-4.324,-1.988,-2.174,-1.750
0.0152,0.01508,6.60000,10.0000000000,2.6258678436,9.998,3.793,4.4046,4.215,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-4.713,-2.217,-2.409,-1.975
0.0152,0.01508,6.60000,10.6474018097,2.6264998913,10.648,3.884,4.4176,4.203,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-4.941,-2.368,-2.566,-2.113
0.0152,0.01508,6.60000,11.0000000000,2.6268081665,11.001,3.932,4.4243,4.197,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-5.061,-2.448,-2.649,-2.186
0.0152,0.01508,6.60000,11.9191169739,2.6275146008,11.920,4.048,4.4405,4.180,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-5.350,-2.690,-2.894,-2.433
0.0152,0.01508,6.60000,12.0000000000,2.6275708675,12.001,4.058,4.4419,4.179,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.092e-01,2.755e-01,2.710e-03,7.399e-04,6.720e-03,-1.000,1.527e-02,-5.375,-2.711,-2.915,-2.455
0.0152,0.01508,6.60000,12.7185659409,2.6280343533,12.712,4.140,4.4529,4.166,1,0.000,0.540,0.00,0.00,0.00,0.00,0.00,-1,-1.38e-22,0.00,7.092e-01,2.755e-01,2.723e-03,7.403e-04,6.720e-03,-1.000,1.527e-02,-5.580,-2.872,-3.078,-2.615
0.0152,0.01508,6.60000,13.9788284302,2.6287167072,13.956,4.275,4.4707,4.143,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.44e-09,0.00,7.092e-01,2.755e-01,2.745e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-5.916,-3.091,-3.308,-2.808
0.0152,0.01508,6.60000,14.0000000000,2.6287269592,13.978,4.277,4.4709,4.142,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.98e-09,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-5.922,-3.095,-3.312,-2.812
0.0152,0.01508,6.60000,14.3004369736,2.6288688183,14.278,4.306,4.4747,4.137,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.63e-09,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-5.996,-3.144,-3.363,-2.855
0.0152,0.01508,6.60000,15.4699907303,2.6293613911,15.441,4.416,4.4884,4.116,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-8.12e-09,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-6.271,-3.362,-3.586,-3.069
0.0152,0.01508,6.60000,16.0000000000,2.6295573711,15.967,4.464,4.4941,4.106,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.04e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-6.389,-3.458,-3.683,-3.163
0.0152,0.01508,6.60000,16.0275020599,2.6295671463,15.994,4.466,4.4944,4.106,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.05e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-6.395,-3.462,-3.688,-3.167
0.0152,0.01508,6.60000,17.2345046997,2.6299610138,17.171,4.565,4.5057,4.083,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.71e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-6.642,-3.657,-3.886,-3.361
0.0152,0.01508,6.60000,18.0000000000,2.6301794052,17.918,4.624,4.5123,4.068,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.29e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-6.791,-3.770,-3.999,-3.476
0.0152,0.01508,6.60000,18.3436565399,2.6302707195,18.253,4.649,4.5149,4.062,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.57e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-6.854,-3.818,-4.047,-3.524
0.0152,0.01508,6.60000,19.5987606049,2.6305730343,19.473,4.737,4.5240,4.038,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.89e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-7.073,-3.985,-4.215,-3.694
0.0152,0.01508,6.60000,20.0000000000,2.6306605339,19.862,4.765,4.5266,4.030,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.42e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-7.141,-4.038,-4.268,-3.747
0.0152,0.01508,6.60000,20.6806564331,2.6308000088,20.513,4.807,4.5304,4.017,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.37e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-7.247,-4.124,-4.355,-3.831
0.0152,0.01508,6.60000,21.8668537140,2.6310195923,21.641,4.879,4.5362,3.992,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-7.42e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-7.426,-4.276,-4.509,-3.980
0.0152,0.01508,6.60000,23.0092411041,2.6312065125,22.717,4.944,4.5410,3.966,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-9.95e-08,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-7.591,-4.422,-4.656,-4.125
0.0152,0.01508,6.60000,24.0000000000,2.6313521862,23.642,4.999,4.5445,3.942,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.27e-07,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-7.727,-4.536,-4.773,-4.233
0.0152,0.01508,6.60000,25.0117340088,2.6314873695,24.562,5.049,4.5469,3.919,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.57e-07,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-7.852,-4.647,-4.883,-4.345
0.0152,0.01508,6.60000,26.3268432617,2.6316452026,25.742,5.110,4.5491,3.887,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.04e-07,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-8.006,-4.793,-5.029,-4.493
0.0152,0.01508,6.60000,28.0000000000,2.6318216324,27.220,5.186,4.5502,3.840,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.78e-07,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-8.194,-4.988,-5.222,-4.691
0.0152,0.01508,6.60000,28.0804042816,2.6318295002,27.290,5.189,4.5502,3.838,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.82e-07,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-8.202,-4.997,-5.230,-4.700
0.0152,0.01508,6.60000,29.8156833649,2.6319875717,28.774,5.259,4.5488,3.785,0,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.75e-07,0.00,7.092e-01,2.755e-01,2.746e-03,7.408e-04,6.719e-03,-1.000,1.527e-02,-8.378,-5.197,-5.429,-4.904
