source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b
3372758038534701440,98.24464624445109,20.361262519165994,1.2255728649155526,0.03987902,-0.518503333019416,0.03098618,1.0052795,15.3857155,0.3994681081778419,0.038807113,,,192.71924625981853,5.251204931787328
3372758068597236736,98.26250751057538,20.376596012290882,-1.0457894731957798,0.13331538,-0.9942571213275591,0.10026108,1.0854702,17.697832,0.3686495882614326,0.12696804,,,192.71316685097312,5.2730874171219755
3372758068597248640,98.26290943977115,20.38075790020137,3.537590535897543,0.17000063,-3.108779496968019,0.12423565,1.3750591,18.043276,0.5124298273714065,0.15221575,,,192.7096151314291,5.275313433224472
3372758072894436864,98.26794059021161,20.369588917970532,-0.34232121886605715,0.019121304,-1.6027671583704899,0.01508584,1.3610086,13.493648,0.2594805400206663,0.02215296,12.090514,2.6452317,192.72175918073017,5.274442340342718
3372758102956978176,98.28832314045498,20.37820092050044,3.07939663712585,0.23394881,-9.600088119325218,0.182122,2.3530483,18.492916,1.1085441613367146,0.20273785,,,192.72276815384967,5.295376789628979
3372758107254173440,98.28224070226224,20.365938465248977,1.3240686562487127,0.084972344,-0.3723184459691421,0.06496125,1.4970074,16.92373,0.8288270997945223,0.097253025,,,192.7311397195772,5.28472816757163
3372758137316738048,98.2987677183429,20.38681182265887,0.6973295713357738,0.1478551,-2.271926352397961,0.118776396,1.0912514,17.739481,0.26023413489489167,0.12738818,,,192.71952764271836,5.308009791350222
3372758171676465024,98.27385689630746,20.381379702109843,-3.275536233853738,0.07203966,-8.286315534468592,0.05728503,1.2348785,16.4084,0.6938242347005944,0.090158224,,,192.71373945200946,5.284738487597792
3372758171676476544,98.26693135146206,20.386408720964038,3.289004779083337,0.14662962,-2.7733795660868354,0.10960356,1.288826,17.870375,0.39729323723142684,0.1595829,,,192.70627895480146,5.281238743015282
3372758175970395136,98.27599910136877,20.379393074715495,-10.79899704945678,0.29160923,-11.544800316197556,0.21980481,2.2422543,18.772831,1.9130674188260366,0.25998303,,,192.71643281445947,5.28562535076113
3372758175973647872,98.27611539941114,20.388890780573558,-1.7757147950255054,0.03842594,0.11563684035336569,0.029801046,0.9649162,15.108563,0.35771600705895257,0.03737378,,,192.70798454438818,5.290035705421945
3372758175973649408,98.27681847775406,20.379169701914066,-3.3280196785323697,0.09655987,-1.0603787127036854,0.07666994,1.1399174,16.949533,0.24967665779446252,0.096738674,,,192.71698298301862,5.2862082238956605
3372758206036371200,98.28438832447162,20.38737307481819,5.304672338650376,0.069595486,-5.416065550715406,0.054151136,1.2277327,16.523209,0.5144369708499272,0.08843425,,,192.712879068019,5.296255489194961
3372758210333383680,98.28485562298302,20.400442014911366,5.848024667074606,0.10074117,-11.13918165921445,0.076808736,2.4716997,17.138292,2.271015517382003,0.0964042,,,192.70138491443672,5.302580082906862
3372758210333385984,98.28490693352488,20.38593570106444,4.394054180382534,0.04943594,-44.32214542481104,0.038198385,2.5107584,15.855906,5.095808256160045,0.054244626,,,192.71438688621916,5.2960359092106435
3372758244689879936,98.24757485786397,20.373566360078748,2.8688639077645783,0.37709075,-2.9395875123114763,0.26755986,1.874773,19.290554,1.074106069274952,0.40277478,,,192.70949167519132,5.259240396145411
3372758279052867456,98.25230621739215,20.38169607184141,-6.824997454276531,0.35848045,-14.18405155534645,0.28898096,1.879036,17.945501,0.7908272402939633,0.34302947,,,192.70424185981383,5.266884681322668
