Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,p0,p1,p2,p3,p4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP-RP,mainseq
0.0152,0.01508,8.6,3.1481273174,2.5976788998,3.148,2.654,3.6477,1.825,7,0.0,0.375,5.54,4.21,3.12,2.29,1.87,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.864,-1.697,-1.07,-2.441,1.3709999,false
0.0152,0.01508,8.6,3.1488342285,2.5976893902,3.148,2.694,3.6442,1.771,7,0.0,0.375,6.18,4.65,3.43,2.51,2.05,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-1.965,-1.782,-1.143,-2.533,1.39,false
0.0152,0.01508,8.6,3.1495072842,2.5976994038,3.149,2.734,3.6408,1.718,7,0.0,0.375,6.88,5.12,3.76,2.76,2.26,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01537,-2.065,-1.866,-1.217,-2.624,1.4070001,false
0.0152,0.01508,8.6,3.1501436234,2.5977089405,3.15,2.774,3.637,1.662,7,0.0,0.375,7.69,5.66,4.14,3.05,2.49,4,-1.0E-30,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01538,-2.166,-1.948,-1.287,-2.715,1.428,false
0.0152,0.01508,8.6,3.1507353783,2.597717762,3.15,2.815,3.6331,1.606,7,0.0,0.375,8.6,6.27,4.56,3.36,2.75,4,-1.8E-29,0.0,0.6749,0.3097,0.001683,0.002558,0.005979,-1.0,0.01538,-2.268,-2.03,-1.357,-2.805,1.4480001,false
0.0152,0.01508,8.6,3.151278019,2.5977258682,3.151,2.856,3.6291,1.549,7,0.0,0.375,9.64,6.95,5.04,3.71,3.04,4,-3.72E-26,0.0,0.6749,0.3097,0.001683,0.002558,0.005978,-1.0,0.0154,-2.37,-2.111,-1.426,-2.895,1.469,false
0.0152,0.01508,8.6,3.1517698765,2.5977332592,3.151,2.897,3.625,1.492,7,0.0,0.375,10.81,7.71,5.56,4.11,3.36,4,-5.49E-25,0.0,0.6749,0.3097,0.001682,0.002559,0.005978,-1.0,0.01541,-2.472,-2.191,-1.492,-2.983,1.491,false
0.0152,0.01508,8.6,3.1522109509,2.5977399349,3.152,2.938,3.621,1.435,7,0.0,0.375,12.12,8.54,6.13,4.53,3.71,4,-2.68E-22,0.0,0.6749,0.3097,0.001681,0.00256,0.005978,-1.0,0.01542,-2.574,-2.27,-1.555,-3.073,1.518,false
0.0152,0.01508,8.6,3.1526088715,2.5977458954,3.152,2.978,3.617,1.378,7,0.0,0.374,13.57,9.46,6.76,5.01,4.1,4,-4.43E-17,0.0,0.6749,0.3097,0.001679,0.002562,0.005978,-1.0,0.01544,-2.675,-2.347,-1.614,-3.162,1.548,false
0.0152,0.01508,8.6,3.152882576,2.5977499485,3.152,3.009,3.6137,1.335,7,0.0,0.374,14.81,10.23,7.29,5.4,4.42,4,-1.61E-12,0.0,0.6749,0.3096,0.001676,0.002565,0.005978,-1.0,0.01546,-2.752,-2.403,-1.655,-3.227,1.572,false
0.0152,0.01508,8.6,3.1532194614,2.5977549553,3.152,3.049,3.6098,1.279,7,0.0,0.373,16.58,11.33,8.03,5.96,4.88,4,-1.48E-9,0.0,0.6749,0.3096,0.001673,0.002569,0.005978,-1.0,0.01547,-2.853,-2.48,-1.713,-3.314,1.6009998,false
0.0152,0.01508,8.6,3.1535289288,2.5977594852,3.152,3.089,3.6063,1.225,7,0.0,0.372,18.47,12.49,8.81,6.56,5.37,4,-1.8E-9,0.0,0.6749,0.3096,0.00167,0.002573,0.005978,-1.0,0.01547,-2.953,-2.556,-1.772,-3.401,1.6290001,false
0.0152,0.01508,8.6,3.1538136005,2.5977637768,3.152,3.13,3.6028,1.17,7,0.0,0.372,20.6,13.78,9.68,7.21,5.91,4,-2.16E-9,0.0,0.6749,0.3096,0.001667,0.002576,0.005978,-1.0,0.01547,-3.054,-2.633,-1.831,-3.488,1.657,false
0.0152,0.01508,8.6,3.1540760994,2.5977675915,3.153,3.17,3.5993,1.116,7,0.0,0.371,22.98,15.21,10.64,7.94,6.5,4,-2.59E-9,0.0,0.6749,0.3096,0.001665,0.002579,0.005978,-1.0,0.01547,-3.155,-2.708,-1.888,-3.575,1.687,false
0.0152,0.01508,8.6,3.1543188095,2.5977714062,3.153,3.21,3.5956,1.061,7,0.0,0.371,25.65,16.79,11.69,8.74,7.16,4,-3.1E-9,0.0,0.6749,0.3096,0.001663,0.002581,0.005978,-1.0,0.01547,-3.256,-2.781,-1.938,-3.659,1.721,false
0.0152,0.01508,8.6,3.1545422077,2.5977745056,3.152,3.251,3.592,1.006,7,0.0,0.371,28.63,18.53,12.85,9.61,7.88,4,-3.72E-9,0.0,0.6749,0.3096,0.001662,0.002583,0.005978,-1.0,0.01547,-3.356,-2.853,-1.989,-3.743,1.7540001,false
0.0152,0.01508,8.6,3.1547482014,2.5977776051,3.152,3.291,3.5882,0.951,7,0.0,0.37,31.98,20.48,14.14,10.59,8.69,4,-4.46E-9,0.0,0.6749,0.3096,0.00166,0.002585,0.005977,-1.0,0.01547,-3.457,-2.921,-2.031,-3.825,1.7940001,false
0.0152,0.01508,8.6,3.1549394131,2.5977804661,3.152,3.331,3.5844,0.896,7,0.0,0.37,35.73,22.63,15.55,11.67,9.57,4,-5.33E-9,0.0,0.6749,0.3096,0.001659,0.002588,0.005976,-1.0,0.01548,-3.557,-2.986,-2.067,-3.904,1.8370001,false
0.0152,0.01508,8.6,3.1551167965,2.5977830887,3.152,3.37,3.5806,0.84,7,0.0,0.37,39.91,25.01,17.11,12.85,10.55,4,-6.29E-9,0.0,0.6749,0.3096,0.001658,0.00259,0.005975,-1.0,0.0155,-3.656,-3.049,-2.102,-3.983,1.881,false
0.0152,0.01508,8.6,3.1552824974,2.5977857113,3.152,3.41,3.5767,0.785,7,0.0,0.37,44.59,27.63,18.82,14.16,11.62,4,-7.51E-9,0.0,0.6749,0.3096,0.001657,0.002592,0.005974,-1.0,0.01549,-3.755,-3.106,-2.121,-4.057,1.9360001,false
0.0152,0.01508,8.6,3.1554379463,2.5977878571,3.152,3.45,3.5727,0.73,7,0.0,0.37,49.85,30.56,20.72,15.61,12.81,4,-8.97E-9,0.0,0.6748,0.3097,0.001656,0.002594,0.005973,-1.0,0.01549,-3.854,-3.161,-2.136,-4.13,1.9940002,false
0.0152,0.01508,8.6,3.1555833817,2.5977902412,3.151,3.489,3.5686,0.674,7,0.0,0.37,55.73,33.79,22.8,17.21,14.13,4,-1.06E-8,0.0,0.6748,0.3097,0.001656,0.002596,0.005971,-1.0,0.01549,-3.952,-3.211,-2.14,-4.199,2.0589998,false
0.0152,0.01508,8.6,3.1557209492,2.5977921486,3.151,3.528,3.5645,0.618,7,0.0,0.369,62.3,37.36,25.1,18.97,15.58,3,-1.25E-8,0.0,0.6748,0.3097,0.001655,0.002599,0.00597,-1.0,0.01549,-4.05,-3.254,-2.127,-4.264,2.1369998,false
0.0152,0.01508,8.6,3.1558513641,2.5977940559,3.15,3.567,3.5603,0.563,7,0.0,0.369,69.63,41.3,27.62,20.91,17.18,3,-1.49E-8,0.0,0.6747,0.3098,0.001655,0.0026,0.005968,-1.0,0.01548,-4.147,-3.296,-2.113,-4.327,2.2140002,false
0.0152,0.01508,8.6,3.1559760571,2.5977959633,3.15,3.605,3.5561,0.508,7,0.0,0.369,77.79,45.64,30.39,23.04,18.93,3,-1.77E-8,0.0,0.6747,0.3098,0.001654,0.002602,0.005967,-1.0,0.01548,-4.243,-3.327,-2.071,-4.383,2.3119998,false
0.0152,0.01508,8.6,3.1560964584,2.5977978706,3.149,3.643,3.5519,0.453,7,0.0,0.369,86.84,50.4,33.41,25.36,20.84,3,-2.08E-8,0.0,0.6747,0.3098,0.001654,0.002603,0.005966,-1.0,0.01549,-4.337,-3.355,-2.023,-4.436,2.4129999,false
0.0152,0.01508,8.6,3.1562137604,2.5977995396,3.148,3.68,3.5476,0.399,7,0.0,0.369,96.78,55.57,36.67,27.88,22.92,3,-2.57E-8,0.0,0.6747,0.3099,0.001653,0.002604,0.005965,-1.0,0.01549,-4.43,-3.375,-1.954,-4.48,2.526,false
0.0152,0.01508,8.6,3.1563239098,2.5978012085,3.147,3.712,3.5439,0.352,7,0.0,0.369,106.36,60.5,39.78,30.28,24.9,3,-3.34E-8,0.0,0.6746,0.3099,0.001653,0.002605,0.005965,-1.0,0.01549,-4.51,-3.387,-1.878,-4.515,2.6369998,false
0.0152,0.01508,8.6,3.1564397812,2.5978028774,3.145,3.741,3.5404,0.308,7,0.0,0.369,115.99,65.42,42.86,32.67,26.86,3,-4.41E-8,0.0,0.6746,0.3099,0.001653,0.002605,0.005964,-1.0,0.01548,-4.583,-3.396,-1.805,-4.545,2.7400002,false
0.0152,0.01508,8.6,3.1566019058,2.5978052616,3.142,3.774,3.5364,0.258,7,0.0,0.369,128.21,71.6,46.71,35.66,29.33,2,-5.93E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.666,-3.396,-1.7,-4.569,2.8689997,false
0.0152,0.01508,8.6,3.1567533016,2.5978076458,3.139,3.79,3.5346,0.235,7,0.0,0.369,134.25,74.64,48.6,37.12,30.53,2,-6.44E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.705,-3.399,-1.655,-4.581,2.9259999,false
0.0152,0.01508,8.6,3.1567924023,2.5978081226,3.138,3.778,3.536,0.252,7,0.0,0.369,129.63,72.32,47.16,36.0,29.61,2,-5.66E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.676,-3.4,-1.695,-4.574,2.8789997,false
0.0152,0.01508,8.6,3.1568162441,2.5978085995,3.137,3.765,3.5377,0.273,7,0.0,0.369,124.49,69.72,45.54,34.75,28.58,2,-4.87E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.642,-3.4,-1.738,-4.564,2.8260002,false
0.0152,0.01508,8.6,3.1568279266,2.5978085995,3.137,3.781,3.5357,0.248,7,0.0,0.369,130.86,72.93,47.54,36.3,29.86,2,-5.77E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.684,-3.399,-1.684,-4.576,2.8920002,false
0.0152,0.01508,8.6,3.1568512917,2.5978090763,3.136,3.813,3.5318,0.2,7,0.0,0.369,143.87,79.44,51.59,39.44,32.44,2,-7.96E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.763,-3.397,-1.578,-4.596,3.0180001,false
0.0152,0.01508,8.6,3.1568925381,2.5978095531,3.135,3.842,3.5282,0.157,7,0.0,0.369,157.05,85.98,55.63,42.58,35.04,2,-1.08E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.836,-3.387,-1.464,-4.605,3.141,false
0.0152,0.01508,8.6,3.1569201946,2.59781003,3.134,3.872,3.5244,0.112,7,0.0,0.369,171.78,93.22,60.1,46.06,37.9,2,-1.47E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.91,-3.366,-1.328,-4.603,3.275,false
0.0152,0.01508,8.6,3.1569280624,2.59781003,3.133,3.885,3.5227,0.092,7,0.0,0.369,178.87,96.69,62.23,47.71,39.27,2,-1.7E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.943,-3.356,-1.264,-4.601,3.337,false
0.0152,0.01508,8.6,3.1569366455,2.5978102684,3.133,3.902,3.5205,0.066,7,0.0,0.369,188.42,101.33,65.08,49.94,41.1,2,-2.01E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.986,-3.341,-1.179,-4.598,3.4190001,false
0.0152,0.01508,8.6,3.1569554806,2.5978105068,3.131,3.836,3.5288,0.165,7,0.0,0.369,154.29,84.61,54.79,41.93,34.5,2,-1.02E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.819,-3.386,-1.483,-4.601,3.1179998,false
0.0152,0.01508,8.6,3.1569564342,2.5978105068,3.131,3.833,3.5291,0.169,7,0.0,0.369,153.11,84.03,54.43,41.65,34.27,2,-9.9E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.813,-3.388,-1.495,-4.602,3.1070004,false
0.0152,0.01508,8.6,3.1569566727,2.5978105068,3.131,3.833,3.5292,0.17,7,0.0,0.369,152.85,83.9,54.35,41.58,34.21,2,-9.82E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.812,-3.389,-1.498,-4.602,3.104,false
0.0152,0.01508,8.6,3.1569569111,2.5978105068,3.131,3.832,3.5293,0.171,7,0.0,0.369,152.66,83.81,54.29,41.54,34.18,2,-9.77E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.811,-3.389,-1.5,-4.602,3.1020002,false
0.0152,0.01508,8.6,3.1569573879,2.5978105068,3.131,3.831,3.5294,0.172,7,0.0,0.369,152.16,83.56,54.13,41.42,34.08,2,-9.64E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.808,-3.39,-1.505,-4.602,3.0970001,false
0.0152,0.01508,8.6,3.1569576263,2.5978105068,3.131,3.831,3.5295,0.173,7,0.0,0.369,151.96,83.46,54.07,41.37,34.04,2,-9.6E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.807,-3.39,-1.507,-4.602,3.0950003,false
0.0152,0.01508,8.6,3.1569578648,2.5978105068,3.131,3.83,3.5296,0.174,7,0.0,0.369,151.58,83.27,53.96,41.28,33.96,2,-9.51E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.805,-3.391,-1.511,-4.602,3.091,false
0.0152,0.01508,8.6,3.15695858,2.5978105068,3.131,3.827,3.5299,0.178,7,0.0,0.369,150.46,82.72,53.61,41.01,33.74,2,-9.27E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.799,-3.393,-1.523,-4.603,3.0800002,false
0.0152,0.01508,8.6,3.1569597721,2.5978105068,3.131,3.825,3.5303,0.182,7,0.0,0.369,149.22,82.1,53.23,40.72,33.5,2,-9.0E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.792,-3.394,-1.534,-4.602,3.0680003,false
0.0152,0.01508,8.6,3.1569626331,2.5978107452,3.131,3.817,3.5313,0.194,7,0.0,0.369,145.55,80.27,52.1,39.84,32.77,2,-8.25E-8,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.771,-3.396,-1.564,-4.597,3.033,false
0.0152,0.01508,8.6,3.1569657326,2.5978107452,3.13,3.841,3.5283,0.157,7,0.0,0.369,156.73,85.82,55.53,42.5,34.97,2,-1.07E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.833,-3.386,-1.465,-4.604,3.139,false
0.0152,0.01508,8.6,3.1569685936,2.5978107452,3.13,3.869,3.5247,0.115,7,0.0,0.369,170.64,92.66,59.75,45.79,37.68,2,-1.43E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.903,-3.366,-1.335,-4.601,3.2659998,false
0.0152,0.01508,8.6,3.1569726467,2.5978107452,3.13,3.9,3.5208,0.068,7,0.0,0.369,187.38,100.83,64.77,49.7,40.91,2,-1.98E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-4.981,-3.343,-1.189,-4.598,3.409,false
0.0152,0.01508,8.6,3.1569776535,2.5978109837,3.13,3.928,3.5172,0.026,7,0.0,0.369,203.72,108.73,69.61,53.47,44.02,2,-2.62E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-5.049,-3.302,-1.026,-4.574,3.5479999,false
0.0152,0.01508,8.6,3.1569859982,2.5978109837,3.129,3.953,3.5137,-0.013,7,0.694,0.369,220.52,116.79,74.53,57.31,47.19,2,-3.44E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-5.113,-3.258,-0.86,-4.544,3.684,false
0.0152,0.01508,8.6,3.1570055485,2.5978112221,3.125,3.983,3.5098,-0.059,7,0.685,0.369,241.54,126.8,80.61,62.06,51.12,2,-4.67E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-5.187,-3.205,-0.667,-4.509,3.8419998,false
0.0152,0.01508,8.6,3.1570072174,2.5978112221,3.125,3.985,3.5095,-0.062,7,0.685,0.369,242.98,127.48,81.03,62.39,51.38,2,-4.76E-7,0.0,0.6746,0.3099,0.001653,0.002606,0.005964,-1.0,0.01548,-5.192,-3.202,-0.656,-4.507,3.8509998,false
0.0152,0.01508,8.6,3.1570100784,2.5978114605,3.125,3.985,3.5095,-0.062,8,0.685,0.39,242.99,127.48,81.03,62.39,51.39,2,-4.77E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.192,-3.202,-0.656,-4.507,3.8509998,false
0.0152,0.01508,8.6,3.1570110321,2.5978114605,3.125,4.005,3.5079,-0.088,8,0.685,0.39,256.34,133.79,84.86,65.38,53.85,2,-5.86E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.242,-3.198,-0.597,-4.508,3.9109998,false
0.0152,0.01508,8.6,3.1570107937,2.5978114605,3.125,4.014,3.5067,-0.102,8,0.685,0.39,263.52,137.17,86.9,66.98,55.18,2,-6.44E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.265,-3.182,-0.543,-4.496,3.9529998,false
0.0152,0.01508,8.6,3.1570122242,2.5978114605,3.124,3.898,3.5215,0.073,8,0.685,0.39,185.48,99.91,64.21,49.26,40.54,2,-1.93E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-4.974,-3.355,-1.224,-4.607,3.383,false
0.0152,0.01508,8.6,3.1570148468,2.5978114605,3.124,3.768,3.5381,0.269,8,0.685,0.39,125.2,70.07,45.75,34.92,28.72,2,-5.01E-8,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-4.649,-3.415,-1.762,-4.577,2.815,false
0.0152,0.01508,8.6,3.1570181847,2.5978114605,3.123,3.793,3.5348,0.231,8,0.685,0.39,135.24,75.12,48.9,37.36,30.73,2,-6.52E-8,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-4.712,-3.409,-1.67,-4.591,2.921,false
0.0152,0.01508,8.6,3.1570231915,2.5978114605,3.122,3.86,3.5261,0.128,8,0.685,0.39,165.96,90.37,58.33,44.69,36.77,2,-1.31E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-4.881,-3.379,-1.391,-4.607,3.2159998,false
0.0152,0.01508,8.6,3.1570293903,2.5978116989,3.121,3.926,3.5175,0.028,8,0.685,0.39,202.94,108.36,69.38,53.29,43.88,2,-2.61E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.046,-3.311,-1.047,-4.581,3.534,false
0.0152,0.01508,8.6,3.1570372581,2.5978116989,3.12,3.973,3.5115,-0.042,8,0.686,0.39,233.58,123.03,78.32,60.28,49.64,2,-4.22E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.161,-3.235,-0.757,-4.531,3.7740002,false
0.0152,0.01508,8.6,3.1570465565,2.5978119373,3.118,3.998,3.5082,-0.081,8,0.686,0.39,252.38,131.94,83.73,64.5,53.13,2,-5.49E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.224,-3.19,-0.6,-4.499,3.8990002,false
0.0152,0.01508,8.6,3.1570577621,2.5978121758,3.116,4.01,3.5063,-0.101,8,0.686,0.39,262.77,136.84,86.69,66.83,55.05,2,-6.28E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.256,-3.162,-0.514,-4.477,3.9630003,false
0.0152,0.01508,8.6,3.1570708752,2.5978121758,3.113,4.019,3.505,-0.116,8,0.687,0.39,270.4,140.43,88.86,68.53,56.45,2,-6.9E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.277,-3.139,-0.447,-4.459,4.012,false
0.0152,0.01508,8.6,3.1570711136,2.5978121758,3.113,4.158,3.4872,-0.326,8,0.687,0.39,412.12,205.45,127.8,99.11,81.72,2,-2.93E-6,0.09,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.626,-2.851,0.335,-4.228,4.563,false
0.0152,0.01508,8.6,3.1570718288,2.5978121758,3.113,4.05,3.501,-0.163,8,0.687,0.39,296.96,152.82,96.34,74.39,61.29,2,-9.51E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.355,-3.079,-0.253,-4.414,4.1610003,false
0.0152,0.01508,8.6,3.1570734978,2.5978124142,3.113,3.934,3.5158,0.012,8,0.687,0.39,209.2,111.38,71.22,54.74,45.06,2,-2.86E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.065,-3.275,-0.952,-4.553,3.6009998,false
0.0152,0.01508,8.6,3.1570761204,2.5978124142,3.112,3.803,3.5325,0.21,8,0.687,0.39,140.92,77.96,50.66,38.73,31.86,2,-7.37E-8,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-4.738,-3.387,-1.586,-4.581,2.995,false
0.0152,0.01508,8.6,3.1570801735,2.5978124142,3.111,3.828,3.5293,0.172,8,0.687,0.39,151.81,83.38,54.02,41.34,34.01,2,-9.51E-8,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-4.799,-3.379,-1.491,-4.591,3.1,false
0.0152,0.01508,8.6,3.1570856571,2.5978124142,3.11,3.893,3.5209,0.073,8,0.687,0.39,185.34,99.84,64.16,49.23,40.52,2,-1.88E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-4.964,-3.328,-1.178,-4.583,3.4050002,false
0.0152,0.01508,8.6,3.1570925713,2.5978126526,3.109,3.957,3.5126,-0.024,8,0.688,0.39,225.02,118.97,75.84,58.35,48.05,2,-3.66E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.123,-3.233,-0.797,-4.524,3.7270002,false
0.0152,0.01508,8.6,3.1571013927,2.5978126526,3.107,4.001,3.507,-0.091,8,0.688,0.39,256.93,134.11,85.04,65.54,53.98,2,-5.76E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.232,-3.161,-0.535,-4.474,3.939,false
0.0152,0.01508,8.6,3.1571118832,2.597812891,3.104,4.023,3.504,-0.125,8,0.688,0.39,275.28,142.74,90.25,69.62,57.35,2,-7.29E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.288,-3.117,-0.394,-4.441,4.047,false
0.0152,0.01508,8.6,3.1571245193,2.5978131294,3.102,4.033,3.5026,-0.141,8,0.689,0.39,283.99,146.82,92.71,71.55,58.95,2,-8.1E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.313,-3.096,-0.327,-4.424,4.0969996,false
0.0152,0.01508,8.6,3.1571393013,2.5978133678,3.098,4.039,3.5018,-0.15,8,0.689,0.39,289.18,149.25,94.18,72.7,59.9,2,-8.61E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.327,-3.081,-0.285,-4.412,4.1270003,false
0.0152,0.01508,8.6,3.1571395397,2.5978133678,3.098,4.18,3.4837,-0.364,8,0.689,0.39,435.73,219.65,136.21,105.75,87.21,2,-3.72E-6,0.13,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.679,-2.767,0.485,-4.156,4.6410003,false
0.0152,0.01508,8.6,3.157140255,2.5978133678,3.098,4.072,3.4975,-0.201,8,0.689,0.39,320.02,163.56,102.78,79.46,65.48,2,-1.22E-6,0.02,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.41,-3.02,-0.099,-4.365,4.266,false
0.0152,0.01508,8.6,3.1571421623,2.5978133678,3.098,3.957,3.5123,-0.026,8,0.689,0.39,225.76,119.34,76.06,58.53,48.19,2,-3.69E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.122,-3.223,-0.777,-4.515,3.738,false
0.0152,0.01508,8.6,3.1571450233,2.5978133678,3.097,3.826,3.5292,0.172,8,0.69,0.39,151.85,83.39,54.02,41.34,34.01,2,-9.48E-8,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-4.795,-3.371,-1.479,-4.584,3.105,false
0.0152,0.01508,8.6,3.1571495533,2.5978133678,3.096,3.85,3.526,0.135,8,0.69,0.39,163.57,89.19,57.6,44.13,36.31,2,-1.22E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-4.855,-3.351,-1.361,-4.58,3.2189999,false
0.0152,0.01508,8.6,3.1571555138,2.5978136063,3.094,3.915,3.5175,0.036,8,0.69,0.39,199.32,106.63,68.31,52.48,43.2,2,-2.4E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.018,-3.283,-1.021,-4.553,3.532,false
0.0152,0.01508,8.6,3.1571633816,2.5978136063,3.092,3.978,3.5094,-0.06,8,0.69,0.39,241.22,126.7,80.54,62.03,51.08,2,-4.6E-7,0.0,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.174,-3.18,-0.63,-4.485,3.855,false
0.0152,0.01508,8.6,3.1571731567,2.5978138447,3.089,4.02,3.5038,-0.125,8,0.691,0.39,274.59,142.45,90.07,69.49,57.25,2,-7.16E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.279,-3.102,-0.372,-4.426,4.054,false
0.0152,0.01508,8.6,3.1571848392,2.5978138447,3.086,4.041,3.5008,-0.158,8,0.691,0.39,293.55,151.33,95.42,73.69,60.71,2,-8.98E-7,0.01,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.333,-3.054,-0.227,-4.389,4.1619997,false
0.0152,0.01508,8.6,3.1571989059,2.5978140831,3.082,4.05,3.4995,-0.173,8,0.692,0.39,302.38,155.45,97.9,75.64,62.32,2,-9.91E-7,0.02,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.356,-3.032,-0.164,-4.371,4.207,false
0.0152,0.01508,8.6,3.1572151184,2.5978143215,3.078,4.055,3.4987,-0.182,8,0.693,0.39,307.5,157.84,99.33,76.77,63.25,2,-1.05E-6,0.02,0.6746,0.31,0.001751,0.002607,0.005983,-1.0,0.01535,-5.368,-3.019,-0.132,-4.361,4.229,false
0.0152,0.01508,8.6,3.1572153568,2.5978143215,3.078,4.198,3.4801,-0.4,8,0.693,0.39,456.67,233.95,144.65,112.44,92.73,2,-4.63E-6,0.18,0.6746,0.31,0.001752,0.002607,0.005983,-1.0,0.01535,-5.726,-2.669,0.649,-4.071,4.7200003,false
